2023-05-10 07:42:18,527 INFO  Logger.cs: 70 - 
2023-05-10 08:00:06,962 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in piller-2
2023-05-10 08:00:06,962 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from piller-1
2023-05-10 08:00:06,962 INFO  ExportHelperExtension.cs: 1142 - Found 27 in piller-1
2023-05-10 08:00:06,962 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in piller-1
2023-05-10 08:00:06,962 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from piller-3
2023-05-10 08:00:06,962 INFO  ExportHelperExtension.cs: 1142 - Found 27 in piller-3
2023-05-10 08:00:06,962 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in piller-3
2023-05-10 08:00:06,962 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from piller-4
2023-05-10 08:00:06,962 INFO  ExportHelperExtension.cs: 1142 - Found 27 in piller-4
2023-05-10 08:00:06,962 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in piller-4
2023-05-10 08:00:06,962 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from first floor roof-1
2023-05-10 08:00:06,971 INFO  ExportHelperExtension.cs: 1142 - Found 31 in first floor roof-1
2023-05-10 08:00:06,971 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in first floor roof-1
2023-05-10 08:00:06,971 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel-16
2023-05-10 08:00:06,971 INFO  ExportHelperExtension.cs: 1142 - Found 28 in wheel-16
2023-05-10 08:00:06,971 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel-16
2023-05-10 08:00:06,971 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel-15
2023-05-10 08:00:06,971 INFO  ExportHelperExtension.cs: 1142 - Found 28 in wheel-15
2023-05-10 08:00:06,971 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel-15
2023-05-10 08:00:06,971 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel-14
2023-05-10 08:00:06,971 INFO  ExportHelperExtension.cs: 1142 - Found 28 in wheel-14
2023-05-10 08:00:06,971 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel-14
2023-05-10 08:00:06,971 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel-17
2023-05-10 08:00:06,971 INFO  ExportHelperExtension.cs: 1142 - Found 28 in wheel-17
2023-05-10 08:00:06,971 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel-17
2023-05-10 08:00:06,979 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Assem2222
2023-05-10 08:00:06,979 INFO  ExportHelperExtension.cs: 1142 - Found 127 in Assem2222
2023-05-10 08:00:06,979 INFO  ExportHelperExtension.cs: 1152 - Found 4 features of type [RefAxis] in Assem2222
2023-05-10 08:00:06,979 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2023-05-10 08:00:06,979 INFO  ExportHelperExtension.cs: 1167 - 20 components to check
2023-05-10 08:00:06,979 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from piller-7
2023-05-10 08:00:06,979 INFO  ExportHelperExtension.cs: 1142 - Found 27 in piller-7
2023-05-10 08:00:06,979 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in piller-7
2023-05-10 08:00:06,979 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from RaspberryPi-1
2023-05-10 08:00:06,979 INFO  ExportHelperExtension.cs: 1142 - Found 78 in RaspberryPi-1
2023-05-10 08:00:06,987 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in RaspberryPi-1
2023-05-10 08:00:06,987 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from piller-6
2023-05-10 08:00:06,987 INFO  ExportHelperExtension.cs: 1142 - Found 27 in piller-6
2023-05-10 08:00:06,987 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in piller-6
2023-05-10 08:00:06,987 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from piller-5
2023-05-10 08:00:06,987 INFO  ExportHelperExtension.cs: 1142 - Found 27 in piller-5
2023-05-10 08:00:06,995 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in piller-5
2023-05-10 08:00:06,995 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from piller-8
2023-05-10 08:00:06,995 INFO  ExportHelperExtension.cs: 1142 - Found 27 in piller-8
2023-05-10 08:00:06,995 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in piller-8
2023-05-10 08:00:06,995 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Arduino UNO v1-1
2023-05-10 08:00:07,164 INFO  ExportHelperExtension.cs: 1142 - Found 24 in Arduino UNO v1-1
2023-05-10 08:00:07,164 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in Arduino UNO v1-1
2023-05-10 08:00:07,164 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from second floor-1
2023-05-10 08:00:07,164 INFO  ExportHelperExtension.cs: 1142 - Found 29 in second floor-1
2023-05-10 08:00:07,164 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in second floor-1
2023-05-10 08:00:07,164 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from L298n H-Bridge-1
2023-05-10 08:00:07,172 INFO  ExportHelperExtension.cs: 1142 - Found 53 in L298n H-Bridge-1
2023-05-10 08:00:07,172 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in L298n H-Bridge-1
2023-05-10 08:00:07,172 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from lipo battery-1
2023-05-10 08:00:07,172 INFO  ExportHelperExtension.cs: 1142 - Found 25 in lipo battery-1
2023-05-10 08:00:07,172 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in lipo battery-1
2023-05-10 08:00:07,172 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from base plate-1
2023-05-10 08:00:07,172 INFO  ExportHelperExtension.cs: 1142 - Found 32 in base plate-1
2023-05-10 08:00:07,172 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in base plate-1
2023-05-10 08:00:07,172 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from power bank-1
2023-05-10 08:00:07,172 INFO  ExportHelperExtension.cs: 1142 - Found 25 in power bank-1
2023-05-10 08:00:07,172 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in power bank-1
2023-05-10 08:00:07,172 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from piller-2
2023-05-10 08:00:07,172 INFO  ExportHelperExtension.cs: 1142 - Found 27 in piller-2
2023-05-10 08:00:07,172 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in piller-2
2023-05-10 08:00:07,172 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from piller-1
2023-05-10 08:00:07,180 INFO  ExportHelperExtension.cs: 1142 - Found 27 in piller-1
2023-05-10 08:00:07,180 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in piller-1
2023-05-10 08:00:07,180 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from piller-3
2023-05-10 08:00:07,180 INFO  ExportHelperExtension.cs: 1142 - Found 27 in piller-3
2023-05-10 08:00:07,180 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in piller-3
2023-05-10 08:00:07,180 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from piller-4
2023-05-10 08:00:07,180 INFO  ExportHelperExtension.cs: 1142 - Found 27 in piller-4
2023-05-10 08:00:07,180 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in piller-4
2023-05-10 08:00:07,180 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from first floor roof-1
2023-05-10 08:00:07,180 INFO  ExportHelperExtension.cs: 1142 - Found 31 in first floor roof-1
2023-05-10 08:00:07,180 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in first floor roof-1
2023-05-10 08:00:07,180 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel-16
2023-05-10 08:00:07,180 INFO  ExportHelperExtension.cs: 1142 - Found 28 in wheel-16
2023-05-10 08:00:07,180 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel-16
2023-05-10 08:00:07,180 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel-15
2023-05-10 08:00:07,180 INFO  ExportHelperExtension.cs: 1142 - Found 28 in wheel-15
2023-05-10 08:00:07,180 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel-15
2023-05-10 08:00:07,180 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel-14
2023-05-10 08:00:07,180 INFO  ExportHelperExtension.cs: 1142 - Found 28 in wheel-14
2023-05-10 08:00:07,180 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel-14
2023-05-10 08:00:07,180 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from wheel-17
2023-05-10 08:00:07,188 INFO  ExportHelperExtension.cs: 1142 - Found 28 in wheel-17
2023-05-10 08:00:07,188 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in wheel-17
2023-05-10 08:00:07,583 INFO  SwAddin.cs: 316 - Loading config tree
2023-05-10 08:00:07,591 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2023-05-10 08:00:07,591 INFO  SwAddin.cs: 321 - Showing property manager
2023-05-10 08:00:12,489 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-10 08:00:12,986 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-10 08:00:13,348 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-10 08:00:14,597 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-10 08:00:47,494 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-10 08:01:22,999 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-10 08:01:26,443 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-10 08:01:29,729 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-10 08:01:53,257 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-10 08:02:04,851 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-10 08:02:06,721 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-10 08:02:35,558 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-10 08:02:45,839 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-10 08:02:48,714 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-10 08:03:51,536 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-05-10 08:04:08,114 INFO  SwAddin.cs: 271 - Assembly export called for file Assem2222
2023-05-10 08:04:08,114 INFO  SwAddin.cs: 276 - Save is required
2023-05-10 08:04:08,130 INFO  SwAddin.cs: 290 - Saving assembly
2023-05-10 08:04:10,020 INFO  SwAddin.cs: 293 - Opening property manager
2023-05-10 08:04:10,020 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Assem2222
2023-05-10 08:04:10,020 INFO  ExportHelperExtension.cs: 1142 - Found 127 in Assem2222
2023-05-10 08:04:10,020 INFO  ExportHelperExtension.cs: 1152 - Found 1 features of type [CoordSys] in Assem2222
2023-05-10 08:04:10,020 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2023-05-10 08:04:10,020 INFO  ExportHelperExtension.cs: 1167 - 20 components to check
2023-05-10 08:04:10,020 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from piller-7
2023-05-10 08:04:10,020 INFO  ExportHelperExtension.cs: 1142 - Found 27 in piller-7
2023-05-10 08:04:10,020 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in piller-7
2023-05-10 08:04:10,020 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from RaspberryPi-1
2023-05-10 08:04:10,020 INFO  ExportHelperExtension.cs: 1142 - Found 78 in RaspberryPi-1
2023-05-10 08:04:10,036 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in RaspberryPi-1
2023-05-10 08:04:10,036 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from piller-6
2023-05-10 08:04:10,036 INFO  ExportHelperExtension.cs: 1142 - Found 27 in piller-6
2023-05-10 08:04:10,036 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in piller-6
2023-05-10 08:04:10,036 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from piller-5
2023-05-10 08:04:10,036 INFO  ExportHelperExtension.cs: 1142 - Found 27 in piller-5
2023-05-10 08:04:10,036 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in piller-5
2023-05-10 08:04:10,036 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from piller-8
2023-05-10 08:04:10,036 INFO  ExportHelperExtension.cs: 1142 - Found 27 in piller-8
2023-05-10 08:04:10,036 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in piller-8
2023-05-10 08:04:10,036 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from Arduino UNO v1-1
2023-05-10 08:04:10,036 INFO  ExportHelperExtension.cs: 1142 - Found 24 in Arduino UNO v1-1
2023-05-10 08:04:10,036 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in Arduino UNO v1-1
2023-05-10 08:04:10,036 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from second floor-1
2023-05-10 08:04:10,036 INFO  ExportHelperExtension.cs: 1142 - Found 29 in second floor-1
2023-05-10 08:04:10,036 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in second floor-1
2023-05-10 08:04:10,036 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from L298n H-Bridge-1
2023-05-10 08:04:10,036 INFO  ExportHelperExtension.cs: 1142 - Found 53 in L298n H-Bridge-1
2023-05-10 08:04:10,052 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in L298n H-Bridge-1
2023-05-10 08:04:10,052 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from lipo battery-1
2023-05-10 08:04:10,052 INFO  ExportHelperExtension.cs: 1142 - Found 25 in lipo battery-1
2023-05-10 08:04:10,052 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in lipo battery-1
2023-05-10 08:04:10,052 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from base plate-1
2023-05-10 08:04:10,052 INFO  ExportHelperExtension.cs: 1142 - Found 32 in base plate-1
2023-05-10 08:04:10,052 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in base plate-1
2023-05-10 08:04:10,052 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from power bank-1
2023-05-10 08:04:10,052 INFO  ExportHelperExtension.cs: 1142 - Found 25 in power bank-1
2023-05-10 08:04:10,052 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in power bank-1
2023-05-10 08:04:10,052 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from piller-2
2023-05-10 08:04:10,052 INFO  ExportHelperExtension.cs: 1142 - Found 27 in piller-2
2023-05-10 08:04:10,052 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in piller-2
2023-05-10 08:04:10,052 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from piller-1
2023-05-10 08:04:10,052 INFO  ExportHelperExtension.cs: 1142 - Found 27 in piller-1
2023-05-10 08:04:10,052 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in piller-1
2023-05-10 08:04:10,052 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from piller-3
2023-05-10 08:04:10,052 INFO  ExportHelperExtension.cs: 1142 - Found 27 in piller-3
2023-05-10 08:04:10,052 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in piller-3
2023-05-10 08:04:10,052 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from piller-4
2023-05-10 08:04:10,052 INFO  ExportHelperExtension.cs: 1142 - Found 27 in piller-4
2023-05-10 08:04:10,068 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in piller-4
2023-05-10 08:04:10,068 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from first floor roof-1
2023-05-10 08:04:10,068 INFO  ExportHelperExtension.cs: 1142 - Found 31 in first floor roof-1
2023-05-10 08:04:10,068 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in first floor roof-1
2023-05-10 08:04:10,068 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel-16
2023-05-10 08:04:10,068 INFO  ExportHelperExtension.cs: 1142 - Found 28 in wheel-16
2023-05-10 08:04:10,068 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel-16
2023-05-10 08:04:10,068 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel-15
2023-05-10 08:04:10,068 INFO  ExportHelperExtension.cs: 1142 - Found 28 in wheel-15
2023-05-10 08:04:10,068 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel-15
2023-05-10 08:04:10,068 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel-14
2023-05-10 08:04:10,068 INFO  ExportHelperExtension.cs: 1142 - Found 28 in wheel-14
2023-05-10 08:04:10,068 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel-14
2023-05-10 08:04:10,068 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from wheel-17
2023-05-10 08:04:10,068 INFO  ExportHelperExtension.cs: 1142 - Found 28 in wheel-17
2023-05-10 08:04:10,068 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in wheel-17
2023-05-10 08:04:10,068 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from Assem2222
2023-05-10 08:04:10,068 INFO  ExportHelperExtension.cs: 1142 - Found 127 in Assem2222
2023-05-10 08:04:10,068 INFO  ExportHelperExtension.cs: 1152 - Found 4 features of type [RefAxis] in Assem2222
2023-05-10 08:04:10,068 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2023-05-10 08:04:10,068 INFO  ExportHelperExtension.cs: 1167 - 20 components to check
2023-05-10 08:04:10,084 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from piller-7
2023-05-10 08:04:10,243 INFO  ExportHelperExtension.cs: 1142 - Found 27 in piller-7
2023-05-10 08:04:10,258 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in piller-7
2023-05-10 08:04:10,258 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from RaspberryPi-1
2023-05-10 08:04:10,258 INFO  ExportHelperExtension.cs: 1142 - Found 78 in RaspberryPi-1
2023-05-10 08:04:10,258 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in RaspberryPi-1
2023-05-10 08:04:10,258 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from piller-6
2023-05-10 08:04:10,258 INFO  ExportHelperExtension.cs: 1142 - Found 27 in piller-6
2023-05-10 08:04:10,258 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in piller-6
2023-05-10 08:04:10,258 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from piller-5
2023-05-10 08:04:10,258 INFO  ExportHelperExtension.cs: 1142 - Found 27 in piller-5
2023-05-10 08:04:10,258 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in piller-5
2023-05-10 08:04:10,258 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from piller-8
